feature,coef_raw,coef_abs
std_pa_std,3.396091929768823,3.396091929768823
cv_pa_std,-2.5404696009201007,2.5404696009201007
brs_min,-1.524189955361965,1.524189955361965
cv_pa_mean,-1.3341735725327288,1.3341735725327288
std_pa_max,-1.1254166762187574,1.1254166762187574
arv_std,0.9729343038350695,0.9729343038350695
std_pa_slope,0.575931752863891,0.575931752863891
sdnn_mean,-0.11238204944757667,0.11238204944757667
