PC1,PC2,cohort
-2.137644570508545,-1.9776525092965211,clinic
-1.4817393609375145,-1.806912061848886,clinic
0.5600542721118679,-0.1024740697639443,clinic
8.584224599315528,-0.7231037192110589,clinic
0.4108408558132545,-2.760270954476778,clinic
-1.2958029017649997,-2.837328257809269,clinic
-2.3473915831049976,-3.1611144003010083,clinic
-2.0331655023190733,-0.755681064922943,clinic
-2.0331655023190733,-0.755681064922943,clinic
-0.04762554022257709,-1.2156495222916754,clinic
-1.712028252608063,-2.09482764239362,clinic
-3.106094775786218,0.27683265047978084,clinic
-3.3768589982930926,-0.9847881838869862,clinic
-2.0331655023190733,-0.755681064922943,clinic
-1.067119661536248,-2.7100366033945953,clinic
-2.471185750630913,-2.9997073697408005,clinic
-1.3009015310504317,-1.260645685736719,clinic
-1.067119661536248,-2.7100366033945953,clinic
-2.471185750630913,-2.9997073697408005,clinic
-1.3009015310504317,-1.260645685736719,clinic
0.4210267267177408,-2.5291413893544896,clinic
0.9761270753975166,-0.28707750936179205,clinic
0.2398534949286504,0.9394953541353835,clinic
0.24566663788693166,1.4258012461031586,clinic
-1.7584335567680678,-2.386785805171667,clinic
-1.067119661536248,-2.7100366033945953,clinic
-2.471185750630913,-2.9997073697408005,clinic
-1.3009015310504317,-1.260645685736719,clinic
-0.10780201607936228,-1.2754877208214235,clinic
-3.1971917498696913,-1.8102803534217577,clinic
-2.769789959385414,1.0747273696806299,clinic
-2.868954146026754,1.163920996529939,clinic
-2.9693764913551393,0.4695860159521426,clinic
-2.769789959385414,1.0747273696806299,clinic
-2.868954146026754,1.163920996529939,clinic
-2.9693764913551393,0.4695860159521426,clinic
-3.1853710694704565,0.04006586268947657,clinic
-3.465277279200125,-2.4845855035857825,clinic
-3.3102739039602573,-0.22726473402179004,clinic
-3.3565046045203637,-0.7457881622307917,clinic
-2.883478932637688,0.705120319429864,clinic
-2.769789959385414,1.0747273696806299,clinic
-2.868954146026754,1.163920996529939,clinic
-2.9693764913551393,0.4695860159521426,clinic
-1.7598111988105152,1.5708541817245243,clinic
-2.5212195085372255,3.4745193761183364,clinic
-2.9502928705034597,-1.6883660787931027,clinic
-3.5280731198859088,-2.1699399408992397,clinic
-3.5280731198859088,-2.1699399408992397,clinic
-2.965841819335617,0.7167471420643741,clinic
-3.123628159254554,-1.0892971242185585,clinic
-3.5280731198859088,-2.1699399408992397,clinic
2.4565572901191324,-1.262331306257472,clinic
-2.3983695481913996,-1.1323444366213107,clinic
2.4565572901191324,-1.262331306257472,clinic
-2.3983695481913996,-1.1323444366213107,clinic
-1.4260013355956378,-0.725602367039555,clinic
-2.297421065372724,-0.784171031909257,clinic
-2.4672332261735916,-0.38768429537502086,clinic
8.795950426620257,-0.28695690187765577,clinic
2.4565572901191324,-1.262331306257472,clinic
-2.3983695481913996,-1.1323444366213107,clinic
-3.0959766285844643,-0.5598667154228255,clinic
1.8500785370107324,0.6360369283206928,clinic
-2.3871819311116136,-0.3718849952188347,clinic
-2.743160002766207,1.5038900152447616,clinic
1.8500785370107324,0.6360369283206928,clinic
-2.3871819311116136,-0.3718849952188347,clinic
-2.743160002766207,1.5038900152447616,clinic
-1.4099074184595164,-0.09419076816460688,clinic
-1.0838694044321637,-0.3168319908527094,clinic
-3.098906342850133,-0.17237094677438902,clinic
-2.984191656884807,-0.22699559165628214,clinic
1.8500785370107324,0.6360369283206928,clinic
-2.3871819311116136,-0.3718849952188347,clinic
-2.743160002766207,1.5038900152447616,clinic
5.570922397453371,-0.7543967106612218,clinic
